,X,Y,Z,          U-U1,          U-U2,          U-U3,S11,S22,S12
9116,42.0,20.0,0.0,   5.49085E-03,   1.09203E-03,  -397.122E-03,0.0550824,0.0217601,-0.00454323
9117,41.0,20.0,0.0,   6.16513E-03,   1.32259E-03,  -447.522E-03,0.054976,0.0228415,-0.00484983
9122,40.0,20.0,0.0,   6.75194E-03,   1.56725E-03,  -496.022E-03,0.0547891,0.0239711,-0.00513073
9125,39.0,20.0,0.0,   7.25601E-03,   1.82427E-03,  -542.638E-03,0.0545606,0.0251522,-0.00538272
9126,38.0,20.0,0.0,   7.68233E-03,   2.09192E-03,  -587.393E-03,0.0543069,0.0263812,-0.00560386
9131,37.0,20.0,0.0,   8.03591E-03,   2.36844E-03,  -630.317E-03,0.0540358,0.0276514,-0.00579314
9132,36.0,20.0,0.0,   8.32168E-03,   2.65211E-03,  -671.440E-03,0.0537515,0.0289555,-0.00595011
9137,35.0,20.0,0.0,   8.54442E-03,   2.94123E-03,  -710.799E-03,0.0534567,0.0302853,-0.00607487
9140,34.0,20.0,0.0,   8.70876E-03,   3.23413E-03,  -748.430E-03,0.0531536,0.0316331,-0.00616787
9141,33.0,20.0,0.0,   8.81915E-03,   3.52920E-03,  -784.369E-03,0.0528441,0.0329912,-0.0062299
9146,32.0,20.0,0.0,   8.87985E-03,   3.82493E-03,  -818.658E-03,0.0525301,0.0343523,-0.00626205
9147,31.0,20.0,0.0,   8.89491E-03,   4.11986E-03,  -851.337E-03,0.0522132,0.0357096,-0.00626563
9152,30.0,20.0,0.0,   8.86820E-03,   4.41265E-03,  -882.448E-03,0.0518951,0.0370568,-0.00624215
9155,29.0,20.0,0.0,   8.80334E-03,   4.70202E-03,  -912.033E-03,0.0515774,0.0383879,-0.00619323
9156,28.0,20.0,0.0,   8.70375E-03,   4.98684E-03,  -940.134E-03,0.0512615,0.0396978,-0.00612063
9161,27.0,20.0,0.0,   8.57264E-03,   5.26606E-03,  -966.796E-03,0.0509489,0.0409816,-0.00602612
9162,26.0,20.0,0.0,   8.41299E-03,   5.53874E-03,  -992.060E-03,0.0506407,0.0422351,-0.00591152
9167,25.0,20.0,0.0,   8.22760E-03,   5.80404E-03,      -1.01597,0.0503382,0.0434546,-0.00577862
9170,24.0,20.0,0.0,   8.01903E-03,   6.06124E-03,      -1.03857,0.0500424,0.0446369,-0.00562916
9171,23.0,20.0,0.0,   7.78967E-03,   6.30971E-03,      -1.05990,0.0497542,0.0457791,-0.00546484
9176,22.0,20.0,0.0,   7.54169E-03,   6.54890E-03,      -1.07999,0.0494746,0.0468789,-0.00528724
9177,21.0,20.0,0.0,   7.27711E-03,   6.77837E-03,      -1.09890,0.0492042,0.0479343,-0.00509788
9182,20.0,20.0,0.0,   6.99774E-03,   6.99774E-03,      -1.11666,0.0489438,0.0489438,-0.00489815
9185,19.0,20.0,0.0,   6.70527E-03,   7.20673E-03,      -1.13330,0.0486939,0.049906,-0.00468933
9186,18.0,20.0,0.0,   6.40120E-03,   7.40509E-03,      -1.14887,0.0484549,0.0508199,-0.00447259
9191,17.0,20.0,0.0,   6.08690E-03,   7.59266E-03,      -1.16339,0.0482274,0.0516846,-0.004249
9192,16.0,20.0,0.0,   5.76360E-03,   7.76931E-03,      -1.17690,0.0480117,0.0524998,-0.00401952
9197,15.0,20.0,0.0,   5.43243E-03,   7.93498E-03,      -1.18943,0.0478081,0.0532649,-0.00378498
9200,14.0,20.0,0.0,   5.09436E-03,   8.08962E-03,      -1.20101,0.0476168,0.0539798,-0.00354614
9201,13.0,20.0,0.0,   4.75031E-03,   8.23323E-03,      -1.21168,0.0474381,0.0546443,-0.00330366
9206,12.0,20.0,0.0,   4.40106E-03,   8.36583E-03,      -1.22144,0.0472722,0.0552585,-0.00305811
9207,11.0,20.0,0.0,   4.04732E-03,   8.48746E-03,      -1.23034,0.0471192,0.0558225,-0.00281
9212,10.0,20.0,0.0,   3.68973E-03,   8.59818E-03,      -1.23838,0.0469791,0.0563364,-0.00255976
9215,9.0,20.0,0.0,   3.32885E-03,   8.69805E-03,      -1.24560,0.0468522,0.0568003,-0.00230775
9216,8.0,20.0,0.0,   2.96518E-03,   8.78715E-03,      -1.25201,0.0467386,0.0572146,-0.0020543
9221,7.0,20.0,0.0,   2.59916E-03,   8.86555E-03,      -1.25762,0.0466381,0.0575794,-0.00179967
9222,6.0,20.0,0.0,   2.23118E-03,   8.93332E-03,      -1.26246,0.046551,0.057895,-0.00154409
9227,5.0,20.0,0.0,   1.86160E-03,   8.99053E-03,      -1.26653,0.0464772,0.0581616,-0.00128777
9230,4.0,20.0,0.0,   1.49074E-03,   9.03725E-03,      -1.26985,0.0464168,0.0583795,-0.00103085
9231,3.0,20.0,0.0,   1.11890E-03,   9.07352E-03,      -1.27242,0.0463698,0.0585487,-0.000773503
9236,2.0,20.0,0.0,   746.323E-06,   9.09940E-03,      -1.27425,0.0463362,0.0586695,-0.000515837
9237,1.0,20.0,0.0,   373.278E-06,   9.11492E-03,      -1.27534,0.0463161,0.0587419,-0.000257968
9242,0.0,20.0,0.0,   6.45585E-15,   9.12009E-03,      -1.27571,0.0463094,0.058766,1.81899e-12
9245,-1.0,20.0,0.0,  -373.278E-06,   9.11492E-03,      -1.27534,0.0463161,0.0587419,0.000257968
9246,-2.0,20.0,0.0,  -746.323E-06,   9.09940E-03,      -1.27425,0.0463363,0.0586695,0.000515837
9251,-3.0,20.0,0.0,  -1.11890E-03,   9.07352E-03,      -1.27242,0.0463698,0.0585487,0.000773503
9252,-4.0,20.0,0.0,  -1.49074E-03,   9.03725E-03,      -1.26985,0.0464168,0.0583795,0.00103085
9257,-5.0,20.0,0.0,  -1.86160E-03,   8.99053E-03,      -1.26653,0.0464772,0.0581616,0.00128777
9260,-6.0,20.0,0.0,  -2.23118E-03,   8.93332E-03,      -1.26246,0.046551,0.057895,0.00154409
9261,-7.0,20.0,0.0,  -2.59916E-03,   8.86555E-03,      -1.25762,0.0466381,0.0575794,0.00179967
9266,-8.0,20.0,0.0,  -2.96518E-03,   8.78715E-03,      -1.25201,0.0467386,0.0572146,0.0020543
9267,-9.0,20.0,0.0,  -3.32885E-03,   8.69805E-03,      -1.24560,0.0468522,0.0568003,0.00230775
9272,-10.0,20.0,0.0,  -3.68973E-03,   8.59818E-03,      -1.23838,0.0469791,0.0563364,0.00255976
9275,-11.0,20.0,0.0,  -4.04732E-03,   8.48746E-03,      -1.23034,0.0471192,0.0558225,0.00281
9276,-12.0,20.0,0.0,  -4.40106E-03,   8.36583E-03,      -1.22144,0.0472722,0.0552585,0.00305811
9281,-13.0,20.0,0.0,  -4.75031E-03,   8.23323E-03,      -1.21168,0.0474381,0.0546443,0.00330366
9282,-14.0,20.0,0.0,  -5.09436E-03,   8.08962E-03,      -1.20101,0.0476168,0.0539798,0.00354614
9287,-15.0,20.0,0.0,  -5.43243E-03,   7.93498E-03,      -1.18943,0.0478081,0.0532649,0.00378498
9290,-16.0,20.0,0.0,  -5.76360E-03,   7.76931E-03,      -1.17690,0.0480117,0.0524998,0.00401952
9291,-17.0,20.0,0.0,  -6.08690E-03,   7.59266E-03,      -1.16339,0.0482274,0.0516846,0.004249
9296,-18.0,20.0,0.0,  -6.40120E-03,   7.40509E-03,      -1.14887,0.0484549,0.0508199,0.00447259
9297,-19.0,20.0,0.0,  -6.70527E-03,   7.20673E-03,      -1.13330,0.0486939,0.049906,0.00468933
9302,-20.0,20.0,0.0,  -6.99774E-03,   6.99774E-03,      -1.11666,0.0489438,0.0489438,0.00489815
9305,-21.0,20.0,0.0,  -7.27711E-03,   6.77837E-03,      -1.09890,0.0492042,0.0479343,0.00509788
9306,-22.0,20.0,0.0,  -7.54169E-03,   6.54890E-03,      -1.07999,0.0494746,0.0468789,0.00528724
9311,-23.0,20.0,0.0,  -7.78967E-03,   6.30971E-03,      -1.05990,0.0497542,0.0457791,0.00546484
9312,-24.0,20.0,0.0,  -8.01903E-03,   6.06124E-03,      -1.03857,0.0500424,0.0446369,0.00562916
9317,-25.0,20.0,0.0,  -8.22760E-03,   5.80404E-03,      -1.01597,0.0503382,0.0434546,0.00577862
9320,-26.0,20.0,0.0,  -8.41299E-03,   5.53874E-03,  -992.060E-03,0.0506407,0.0422351,0.00591152
9321,-27.0,20.0,0.0,  -8.57264E-03,   5.26606E-03,  -966.796E-03,0.0509489,0.0409816,0.00602612
9326,-28.0,20.0,0.0,  -8.70375E-03,   4.98684E-03,  -940.134E-03,0.0512615,0.0396978,0.00612063
9327,-29.0,20.0,0.0,  -8.80334E-03,   4.70202E-03,  -912.033E-03,0.0515774,0.0383879,0.00619323
9332,-30.0,20.0,0.0,  -8.86820E-03,   4.41265E-03,  -882.448E-03,0.0518951,0.0370568,0.00624215
9335,-31.0,20.0,0.0,  -8.89491E-03,   4.11986E-03,  -851.337E-03,0.0522132,0.0357096,0.00626563
9336,-32.0,20.0,0.0,  -8.87985E-03,   3.82493E-03,  -818.658E-03,0.0525301,0.0343523,0.00626205
9341,-33.0,20.0,0.0,  -8.81915E-03,   3.52920E-03,  -784.369E-03,0.0528441,0.0329912,0.0062299
9342,-34.0,20.0,0.0,  -8.70876E-03,   3.23413E-03,  -748.430E-03,0.0531536,0.0316331,0.00616787
9347,-35.0,20.0,0.0,  -8.54442E-03,   2.94123E-03,  -710.799E-03,0.0534567,0.0302853,0.00607487
9350,-36.0,20.0,0.0,  -8.32168E-03,   2.65211E-03,  -671.440E-03,0.0537515,0.0289555,0.00595011
9351,-37.0,20.0,0.0,  -8.03591E-03,   2.36844E-03,  -630.317E-03,0.0540358,0.0276514,0.00579314
9356,-38.0,20.0,0.0,  -7.68233E-03,   2.09192E-03,  -587.393E-03,0.0543069,0.0263812,0.00560386
9357,-39.0,20.0,0.0,  -7.25601E-03,   1.82427E-03,  -542.638E-03,0.0545606,0.0251522,0.00538272
9362,-40.0,20.0,0.0,  -6.75194E-03,   1.56725E-03,  -496.022E-03,0.0547891,0.0239711,0.00513073
9365,-41.0,20.0,0.0,  -6.16513E-03,   1.32259E-03,  -447.522E-03,0.054976,0.0228415,0.00484983
9366,-42.0,20.0,0.0,  -5.49085E-03,   1.09203E-03,  -397.122E-03,0.0550824,0.0217601,0.00454323
9371,-43.0,20.0,0.0,  -4.72518E-03,   877.284E-06,  -344.824E-03,0.0550135,0.0207063,0.00421661
9372,-44.0,20.0,0.0,  -3.86648E-03,   680.125E-06,  -290.676E-03,0.0545341,0.0196169,0.00387913
9377,-45.0,20.0,0.0,  -2.91908E-03,   502.422E-06,  -234.825E-03,0.0530537,0.0183216,0.00354655
9380,-46.0,20.0,0.0,  -1.90269E-03,   346.354E-06,  -177.676E-03,0.049083,0.0163807,0.00324032
9381,-47.0,20.0,0.0,  -875.573E-06,   214.710E-06,  -120.276E-03,0.0388537,0.0126735,0.0029816
9386,-48.0,20.0,0.0,   12.9154E-06,   111.196E-06,  -65.2884E-03,0.0128126,0.0043496,0.00273292
9387,-49.0,20.0,0.0,   436.675E-06,   39.7649E-06,  -19.4753E-03,-0.0532776,-0.015832,0.00220127
9392,-50.0,20.0,0.0,   2.37484E-39,  -689.189E-42,           -0.,-0.100682,-0.0302089,0.00122054
9395,50.0,19.0,0.0,  -2.42548E-39,  -705.561E-42,           -0.,-0.10148,-0.030448,-0.0011703
9396,49.0,19.0,0.0,  -445.102E-06,   38.2750E-06,  -19.7127E-03,-0.0532315,-0.0158127,-0.00209073
9401,48.0,19.0,0.0,  -12.0172E-06,   106.463E-06,  -66.0113E-03,0.0138263,0.00465835,-0.00258532
9402,47.0,19.0,0.0,   890.091E-06,   204.875E-06,  -121.481E-03,0.0399592,0.0130022,-0.00281669
9407,46.0,19.0,0.0,   1.93037E-03,   329.767E-06,  -179.335E-03,0.0501123,0.0166738,-0.00305964
9410,45.0,19.0,0.0,   2.95927E-03,   477.692E-06,  -236.928E-03,0.0540103,0.018576,-0.00334764
9411,44.0,19.0,0.0,   3.91906E-03,   646.084E-06,  -293.233E-03,0.0554472,0.0198379,-0.00366024
9416,43.0,19.0,0.0,   4.79040E-03,   832.951E-06,  -347.855E-03,0.055906,0.020898,-0.00397738
9417,42.0,19.0,0.0,   5.56905E-03,   1.03658E-03,  -400.651E-03,0.0559681,0.0219241,-0.00428455
9422,41.0,19.0,0.0,   6.25659E-03,   1.25535E-03,  -451.575E-03,0.0558627,0.0229782,-0.00457338
9425,40.0,19.0,0.0,   6.85679E-03,   1.48768E-03,  -500.624E-03,0.0556806,0.0240802,-0.00483871
9426,39.0,19.0,0.0,   7.37420E-03,   1.73196E-03,  -547.812E-03,0.055459,0.0252332,-0.0050776
9431,38.0,19.0,0.0,   7.81363E-03,   1.98660E-03,  -593.159E-03,0.0552132,0.0264339,-0.00528824
9432,37.0,19.0,0.0,   8.17991E-03,   2.24995E-03,  -636.692E-03,0.0549503,0.027676,-0.00546961
9437,36.0,19.0,0.0,   8.47779E-03,   2.52042E-03,  -678.439E-03,0.0546743,0.0289523,-0.00562124
9440,35.0,19.0,0.0,   8.71193E-03,   2.79640E-03,  -718.434E-03,0.0543875,0.0302552,-0.00574309
9441,34.0,19.0,0.0,   8.88682E-03,   3.07633E-03,  -756.708E-03,0.054092,0.0315771,-0.00583547
9446,33.0,19.0,0.0,   9.00680E-03,   3.35869E-03,  -793.297E-03,0.0537896,0.0329106,-0.00589899
9447,32.0,19.0,0.0,   9.07604E-03,   3.64204E-03,  -828.237E-03,0.0534819,0.0342487,-0.00593454
9452,31.0,19.0,0.0,   9.09854E-03,   3.92498E-03,  -861.566E-03,0.0531706,0.0355847,-0.00594322
9455,30.0,19.0,0.0,   9.07810E-03,   4.20622E-03,  -893.323E-03,0.0528572,0.0369122,-0.00592632
9456,29.0,19.0,0.0,   9.01832E-03,   4.48454E-03,  -923.548E-03,0.0525433,0.0382256,-0.00588526
9461,28.0,19.0,0.0,   8.92261E-03,   4.75883E-03,  -952.281E-03,0.0522303,0.0395195,-0.00582158
9462,27.0,19.0,0.0,   8.79418E-03,   5.02806E-03,  -979.563E-03,0.0519197,0.0407892,-0.00573688
9467,26.0,19.0,0.0,   8.63602E-03,   5.29131E-03,      -1.00543,0.0516126,0.0420302,-0.00563279
9470,25.0,19.0,0.0,   8.45096E-03,   5.54774E-03,      -1.02994,0.0513103,0.0432388,-0.00551093
9471,24.0,19.0,0.0,   8.24158E-03,   5.79663E-03,      -1.05311,0.0510139,0.0444117,-0.00537291
9476,23.0,19.0,0.0,   8.01033E-03,   6.03734E-03,      -1.07499,0.0507244,0.045546,-0.00522029
9477,22.0,19.0,0.0,   7.75943E-03,   6.26931E-03,      -1.09563,0.0504427,0.0466391,-0.00505455
9482,21.0,19.0,0.0,   7.49093E-03,   6.49209E-03,      -1.11505,0.0501696,0.047689,-0.00487713
9485,20.0,19.0,0.0,   7.20673E-03,   6.70527E-03,      -1.13330,0.049906,0.0486939,-0.00468933
9486,19.0,19.0,0.0,   6.90854E-03,   6.90854E-03,      -1.15042,0.0496524,0.0496524,-0.00449238
9491,18.0,19.0,0.0,   6.59795E-03,   7.10166E-03,      -1.16643,0.0494094,0.0505633,-0.00428741
9492,17.0,19.0,0.0,   6.27638E-03,   7.28442E-03,      -1.18137,0.0491775,0.0514259,-0.00407544
9497,16.0,19.0,0.0,   5.94513E-03,   7.45668E-03,      -1.19529,0.0489573,0.0522393,-0.00385741
9500,15.0,19.0,0.0,   5.60535E-03,   7.61834E-03,      -1.20819,0.048749,0.0530032,-0.00363416
9501,14.0,19.0,0.0,   5.25811E-03,   7.76934E-03,      -1.22013,0.048553,0.0537172,-0.00340641
9506,13.0,19.0,0.0,   4.90435E-03,   7.90967E-03,      -1.23112,0.0483696,0.0543812,-0.00317483
9507,12.0,19.0,0.0,   4.54492E-03,   8.03931E-03,      -1.24119,0.048199,0.0549951,-0.00294
9512,11.0,19.0,0.0,   4.18058E-03,   8.15829E-03,      -1.25036,0.0480415,0.0555589,-0.00270242
9515,10.0,19.0,0.0,   3.81200E-03,   8.26665E-03,      -1.25866,0.0478972,0.0560728,-0.00246253
9516,9.0,19.0,0.0,   3.43980E-03,   8.36444E-03,      -1.26610,0.0477663,0.0565369,-0.00222072
9521,8.0,19.0,0.0,   3.06450E-03,   8.45171E-03,      -1.27271,0.0476489,0.0569514,-0.00197732
9522,7.0,19.0,0.0,   2.68660E-03,   8.52852E-03,      -1.27851,0.0475451,0.0573164,-0.00173261
9527,6.0,19.0,0.0,   2.30652E-03,   8.59495E-03,      -1.28350,0.047455,0.0576322,-0.00148684
9530,5.0,19.0,0.0,   1.92466E-03,   8.65103E-03,      -1.28770,0.0473787,0.0578991,-0.00124021
9531,4.0,19.0,0.0,   1.54137E-03,   8.69684E-03,      -1.29112,0.0473161,0.0581172,-0.000992912
9536,3.0,19.0,0.0,   1.15697E-03,   8.73242E-03,      -1.29378,0.0472674,0.0582866,-0.000745106
9537,2.0,19.0,0.0,   771.755E-06,   8.75781E-03,      -1.29567,0.0472326,0.0584075,-0.000496934
9542,1.0,19.0,0.0,   386.009E-06,   8.77303E-03,      -1.29680,0.0472118,0.05848,-0.000248525
9545,0.0,19.0,0.0,   5.68254E-15,   8.77810E-03,      -1.29717,0.0472048,0.0585041,-1.81899e-12
9546,-1.0,19.0,0.0,  -386.009E-06,   8.77303E-03,      -1.29680,0.0472118,0.05848,0.000248525
9551,-2.0,19.0,0.0,  -771.755E-06,   8.75781E-03,      -1.29567,0.0472326,0.0584075,0.000496934
9552,-3.0,19.0,0.0,  -1.15697E-03,   8.73242E-03,      -1.29378,0.0472674,0.0582866,0.000745106
9557,-4.0,19.0,0.0,  -1.54137E-03,   8.69684E-03,      -1.29112,0.0473161,0.0581172,0.000992912
9558,-5.0,19.0,0.0,  -1.92466E-03,   8.65103E-03,      -1.28770,0.0473787,0.0578991,0.00124021
9563,-6.0,19.0,0.0,  -2.30652E-03,   8.59495E-03,      -1.28350,0.047455,0.0576322,0.00148684
9564,-7.0,19.0,0.0,  -2.68660E-03,   8.52852E-03,      -1.27851,0.0475451,0.0573164,0.00173261
9569,-8.0,19.0,0.0,  -3.06450E-03,   8.45171E-03,      -1.27271,0.0476489,0.0569514,0.00197732
9572,-9.0,19.0,0.0,  -3.43980E-03,   8.36444E-03,      -1.26610,0.0477663,0.0565369,0.00222072
9573,-10.0,19.0,0.0,  -3.81200E-03,   8.26665E-03,      -1.25866,0.0478972,0.0560728,0.00246253
9578,-11.0,19.0,0.0,  -4.18058E-03,   8.15829E-03,      -1.25036,0.0480415,0.0555589,0.00270242
9579,-12.0,19.0,0.0,  -4.54492E-03,   8.03931E-03,      -1.24119,0.048199,0.0549951,0.00294
9584,-13.0,19.0,0.0,  -4.90435E-03,   7.90967E-03,      -1.23112,0.0483696,0.0543812,0.00317483
9587,-14.0,19.0,0.0,  -5.25811E-03,   7.76934E-03,      -1.22013,0.048553,0.0537172,0.00340641
9588,-15.0,19.0,0.0,  -5.60535E-03,   7.61834E-03,      -1.20819,0.048749,0.0530032,0.00363416
9593,-16.0,19.0,0.0,  -5.94513E-03,   7.45668E-03,      -1.19529,0.0489573,0.0522393,0.00385741
9594,-17.0,19.0,0.0,  -6.27638E-03,   7.28442E-03,      -1.18137,0.0491775,0.0514259,0.00407544
9599,-18.0,19.0,0.0,  -6.59795E-03,   7.10166E-03,      -1.16643,0.0494094,0.0505633,0.00428741
9602,-19.0,19.0,0.0,  -6.90854E-03,   6.90854E-03,      -1.15042,0.0496524,0.0496524,0.00449238
9603,-20.0,19.0,0.0,  -7.20673E-03,   6.70527E-03,      -1.13330,0.049906,0.0486939,0.00468933
9608,-21.0,19.0,0.0,  -7.49093E-03,   6.49209E-03,      -1.11505,0.0501696,0.047689,0.00487713
9609,-22.0,19.0,0.0,  -7.75943E-03,   6.26931E-03,      -1.09563,0.0504427,0.0466391,0.00505455
9614,-23.0,19.0,0.0,  -8.01033E-03,   6.03734E-03,      -1.07499,0.0507244,0.045546,0.00522029
9617,-24.0,19.0,0.0,  -8.24158E-03,   5.79663E-03,      -1.05311,0.0510139,0.0444117,0.00537291
9618,-25.0,19.0,0.0,  -8.45096E-03,   5.54774E-03,      -1.02994,0.0513103,0.0432388,0.00551093
9623,-26.0,19.0,0.0,  -8.63602E-03,   5.29131E-03,      -1.00543,0.0516126,0.0420302,0.00563279
9624,-27.0,19.0,0.0,  -8.79418E-03,   5.02806E-03,  -979.563E-03,0.0519197,0.0407892,0.00573688
9629,-28.0,19.0,0.0,  -8.92261E-03,   4.75883E-03,  -952.281E-03,0.0522303,0.0395195,0.00582158
9632,-29.0,19.0,0.0,  -9.01832E-03,   4.48454E-03,  -923.548E-03,0.0525433,0.0382256,0.00588526
9633,-30.0,19.0,0.0,  -9.07810E-03,   4.20622E-03,  -893.323E-03,0.0528572,0.0369122,0.00592632
9638,-31.0,19.0,0.0,  -9.09854E-03,   3.92498E-03,  -861.566E-03,0.0531706,0.0355847,0.00594322
9639,-32.0,19.0,0.0,  -9.07604E-03,   3.64204E-03,  -828.237E-03,0.0534819,0.0342487,0.00593454
9644,-33.0,19.0,0.0,  -9.00680E-03,   3.35869E-03,  -793.297E-03,0.0537896,0.0329106,0.00589899
9647,-34.0,19.0,0.0,  -8.88682E-03,   3.07633E-03,  -756.708E-03,0.054092,0.0315771,0.00583547
9648,-35.0,19.0,0.0,  -8.71193E-03,   2.79640E-03,  -718.434E-03,0.0543875,0.0302552,0.00574309
9653,-36.0,19.0,0.0,  -8.47779E-03,   2.52042E-03,  -678.439E-03,0.0546743,0.0289523,0.00562124
9654,-37.0,19.0,0.0,  -8.17991E-03,   2.24995E-03,  -636.692E-03,0.0549503,0.027676,0.00546961
9659,-38.0,19.0,0.0,  -7.81363E-03,   1.98660E-03,  -593.159E-03,0.0552132,0.0264339,0.00528824
9662,-39.0,19.0,0.0,  -7.37420E-03,   1.73196E-03,  -547.812E-03,0.055459,0.0252332,0.0050776
9663,-40.0,19.0,0.0,  -6.85679E-03,   1.48768E-03,  -500.624E-03,0.0556806,0.0240802,0.00483871
9668,-41.0,19.0,0.0,  -6.25659E-03,   1.25535E-03,  -451.575E-03,0.0558627,0.0229782,0.00457338
9669,-42.0,19.0,0.0,  -5.56905E-03,   1.03658E-03,  -400.651E-03,0.0559681,0.0219241,0.00428455
9674,-43.0,19.0,0.0,  -4.79040E-03,   832.951E-06,  -347.855E-03,0.055906,0.020898,0.00397738
9677,-44.0,19.0,0.0,  -3.91906E-03,   646.084E-06,  -293.233E-03,0.0554472,0.0198379,0.00366024
9678,-45.0,19.0,0.0,  -2.95927E-03,   477.692E-06,  -236.928E-03,0.0540103,0.018576,0.00334764
9683,-46.0,19.0,0.0,  -1.93037E-03,   329.767E-06,  -179.335E-03,0.0501123,0.0166738,0.00305964
9684,-47.0,19.0,0.0,  -890.091E-06,   204.875E-06,  -121.481E-03,0.0399592,0.0130022,0.00281669
9689,-48.0,19.0,0.0,   12.0172E-06,   106.463E-06,  -66.0113E-03,0.0138264,0.00465835,0.00258532
9692,-49.0,19.0,0.0,   445.102E-06,   38.2750E-06,  -19.7127E-03,-0.0532315,-0.0158127,0.00209073
9693,-50.0,19.0,0.0,   2.42548E-39,  -705.561E-42,           -0.,-0.10148,-0.030448,0.0011703
9698,50.0,18.0,0.0,  -2.47342E-39,  -721.196E-42,           -0.,-0.102222,-0.0306707,-0.0011179
9699,49.0,18.0,0.0,  -453.025E-06,   36.6895E-06,  -19.9354E-03,-0.053178,-0.0157918,-0.00197985
9704,48.0,18.0,0.0,  -11.1153E-06,   101.565E-06,  -66.6879E-03,0.0147892,0.00495084,-0.00243925
9707,47.0,18.0,0.0,   903.732E-06,   194.846E-06,  -122.607E-03,0.0410037,0.013312,-0.00265431
9708,46.0,18.0,0.0,   1.95626E-03,   312.998E-06,  -180.883E-03,0.051084,0.0169499,-0.00288207
9713,45.0,18.0,0.0,   2.99677E-03,   452.821E-06,  -238.890E-03,0.0549142,0.0188162,-0.00315242
9714,44.0,18.0,0.0,   3.96808E-03,   611.955E-06,  -295.616E-03,0.056311,0.0200475,-0.00344565
9719,43.0,18.0,0.0,   4.85117E-03,   788.579E-06,  -350.679E-03,0.0567509,0.0210807,-0.00374306
9722,42.0,18.0,0.0,   5.64190E-03,   981.122E-06,  -403.937E-03,0.0568069,0.0220815,-0.00403128
9723,41.0,18.0,0.0,   6.34179E-03,   1.18811E-03,  -455.348E-03,0.0567022,0.0231105,-0.0043027
9728,40.0,18.0,0.0,   6.95448E-03,   1.40807E-03,  -504.906E-03,0.0565245,0.024187,-0.00455263
9729,39.0,18.0,0.0,   7.48436E-03,   1.63955E-03,  -552.624E-03,0.056309,0.0253141,-0.00477836
9734,38.0,18.0,0.0,   7.93606E-03,   1.88104E-03,  -598.521E-03,0.0560702,0.0264885,-0.00497822
9737,37.0,18.0,0.0,   8.31426E-03,   2.13104E-03,  -642.620E-03,0.0558148,0.0277044,-0.00515122
9738,36.0,18.0,0.0,   8.62356E-03,   2.38804E-03,  -684.948E-03,0.0555463,0.0289547,-0.00529684
9743,35.0,18.0,0.0,   8.86847E-03,   2.65056E-03,  -725.534E-03,0.0552669,0.0302322,-0.00541498
9744,34.0,18.0,0.0,   9.05336E-03,   2.91713E-03,  -764.407E-03,0.0549784,0.0315296,-0.00550581
9749,33.0,18.0,0.0,   9.18248E-03,   3.18633E-03,  -801.601E-03,0.0546825,0.0328397,-0.00556981
9752,32.0,18.0,0.0,   9.25991E-03,   3.45677E-03,  -837.149E-03,0.0543808,0.0341558,-0.0056077
9753,31.0,18.0,0.0,   9.28958E-03,   3.72714E-03,  -871.086E-03,0.0540748,0.0354712,-0.00562041
9758,30.0,18.0,0.0,   9.27524E-03,   3.99620E-03,  -903.449E-03,0.0537661,0.0367797,-0.00560903
9759,29.0,18.0,0.0,   9.22046E-03,   4.26278E-03,  -934.274E-03,0.0534561,0.0380757,-0.0055748
9764,28.0,18.0,0.0,   9.12863E-03,   4.52581E-03,  -963.599E-03,0.0531462,0.0393539,-0.00551908
9767,27.0,18.0,0.0,   9.00295E-03,   4.78428E-03,  -991.464E-03,0.0528379,0.0406094,-0.00544329
9768,26.0,18.0,0.0,   8.84643E-03,   5.03730E-03,      -1.01791,0.0525323,0.0418379,-0.00534889
9773,25.0,18.0,0.0,   8.66190E-03,   5.28404E-03,      -1.04297,0.0522307,0.0430356,-0.00523735
9774,24.0,18.0,0.0,   8.45199E-03,   5.52378E-03,      -1.06668,0.0519343,0.0441989,-0.00511015
9779,23.0,18.0,0.0,   8.21917E-03,   5.75589E-03,      -1.08909,0.051644,0.0453249,-0.00496873
9782,22.0,18.0,0.0,   7.96570E-03,   5.97980E-03,      -1.11023,0.051361,0.046411,-0.00481445
9783,21.0,18.0,0.0,   7.69369E-03,   6.19503E-03,      -1.13015,0.051086,0.047455,-0.00464866
9788,20.0,18.0,0.0,   7.40509E-03,   6.40120E-03,      -1.14887,0.0508199,0.0484549,-0.00447259
9789,19.0,18.0,0.0,   7.10166E-03,   6.59795E-03,      -1.16643,0.0505633,0.0494094,-0.00428741
9794,18.0,18.0,0.0,   6.78503E-03,   6.78503E-03,      -1.18287,0.050317,0.050317,-0.00409418
9797,17.0,18.0,0.0,   6.45669E-03,   6.96222E-03,      -1.19822,0.0500816,0.051177,-0.00389391
9798,16.0,18.0,0.0,   6.11799E-03,   7.12935E-03,      -1.21251,0.0498575,0.0519883,-0.00368748
9803,15.0,18.0,0.0,   5.77014E-03,   7.28631E-03,      -1.22578,0.0496453,0.0527507,-0.0034757
9804,14.0,18.0,0.0,   5.41425E-03,   7.43302E-03,      -1.23805,0.0494453,0.0534635,-0.00325932
9809,13.0,18.0,0.0,   5.05133E-03,   7.56944E-03,      -1.24935,0.0492578,0.0541267,-0.00303897
