,X,Y,Z,          U-U1,          U-U2,          U-U3,S11,S22,S12
29060,-41.0,-45.0,0.00036606,  -18.3736E-03,   64.3763E-03,   499.392E-03,0.0393698,0.0112801,1.97119e-05
29061,-42.0,-45.0,0.00029094200000000003,  -13.1083E-03,   64.3748E-03,   397.169E-03,0.0409374,0.0118121,1.21316e-05
29066,-43.0,-45.0,0.00022405599999999998,  -8.91408E-03,   64.3721E-03,   305.944E-03,0.042345,0.0123141,1.41167e-05
29067,-44.0,-45.0,0.00016560900000000002,  -5.69707E-03,   64.3682E-03,   226.071E-03,0.043601,0.012808,2.0904e-05
29072,-45.0,-45.0,0.000115765,  -3.34811E-03,   64.3632E-03,   157.857E-03,0.044705,0.0133264,1.70653e-05
29075,-46.0,-45.0,7.464510000000001e-05,  -1.74461E-03,   64.3571E-03,   101.555E-03,0.0457055,0.0138898,-3.95107e-05
29076,-47.0,-45.0,4.23566e-05,  -753.521E-06,   64.3512E-03,   57.4014E-03,0.0466538,0.0144463,-0.000154946
29081,-48.0,-45.0,1.90141e-05,  -233.567E-06,   64.3461E-03,   25.6123E-03,0.0475652,0.0149152,-0.000277578
29082,-49.0,-45.0,4.79742e-06,  -34.8523E-06,   64.3432E-03,   6.41885E-03,0.048303,0.0151996,-0.000253673
29087,-50.0,-45.0,0.0,  -46.7263E-42,   64.3422E-03,           -0.,0.0485878,0.0152787,-0.000173832
29090,50.0,-46.0,0.0,      -1.01048,   64.3317E-03,            0.,0.0492331,0.0154912,0.000209194
29091,49.0,-46.0,4.72608e-06,      -1.01045,   64.3333E-03,   6.51278E-03,0.0485064,0.015145,0.000259107
29096,48.0,-46.0,1.87063e-05,      -1.01024,   64.3382E-03,   25.8854E-03,0.0471441,0.0143642,0.000216892
29097,47.0,-46.0,4.16681e-05,      -1.00972,   64.3454E-03,   57.7918E-03,0.0459591,0.0134432,2.47258e-05
29102,46.0,-46.0,7.35111e-05,      -1.00872,   64.3534E-03,   101.996E-03,0.0449596,0.0125532,-8.44639e-05
29105,45.0,-46.0,0.000114191,      -1.00711,   64.3601E-03,   158.278E-03,0.043976,0.0118452,-7.55162e-05
29106,44.0,-46.0,0.000163679,      -1.00476,   64.3653E-03,   226.458E-03,0.0428611,0.0112777,-4.94679e-05
29111,43.0,-46.0,0.00022187900000000002,      -1.00155,   64.3691E-03,   306.287E-03,0.04162,0.0107708,-3.90274e-05
29112,42.0,-46.0,0.000288646,  -997.351E-03,   64.3714E-03,   397.466E-03,0.0402296,0.0102783,-4.65503e-05
29117,41.0,-46.0,0.00036377800000000004,  -992.086E-03,   64.3727E-03,   499.641E-03,0.0386938,0.00976729,-7.30055e-05
29120,40.0,-46.0,0.00044702800000000003,  -985.675E-03,   64.3731E-03,   612.405E-03,0.0370131,0.00922293,-0.000109506
29121,39.0,-46.0,0.000538101,  -978.060E-03,   64.3728E-03,   735.310E-03,0.0351936,0.00864101,-0.000150232
29126,38.0,-46.0,0.000636663,  -969.201E-03,   64.3718E-03,   867.860E-03,0.0332425,0.00802461,-0.000188302
29127,37.0,-46.0,0.0007423410000000001,  -959.080E-03,   64.3702E-03,       1.00952,0.0311685,0.00738134,-0.000218497
29132,36.0,-46.0,0.00085473,  -947.699E-03,   64.3679E-03,       1.15973,0.0289813,0.00672113,-0.000236692
29135,35.0,-46.0,0.0009733910000000001,  -935.077E-03,   64.3649E-03,       1.31788,0.0266903,0.00605448,-0.000239715
29136,34.0,-46.0,0.00109786,  -921.257E-03,   64.3613E-03,       1.48334,0.0243049,0.00539164,-0.000225943
29141,33.0,-46.0,0.00122764,  -906.296E-03,   64.3571E-03,       1.65546,0.0218339,0.00474113,-0.00019476
29142,32.0,-46.0,0.00136222,  -890.272E-03,   64.3524E-03,       1.83356,0.019285,0.00410963,-0.000147231
29147,31.0,-46.0,0.00150106,  -873.280E-03,   64.3475E-03,       2.01693,0.0166654,0.00350092,-8.56061e-05
29150,30.0,-46.0,0.00164361,  -855.426E-03,   64.3426E-03,       2.20486,0.0139811,0.00291622,-1.36377e-05
29151,29.0,-46.0,0.0017893,  -836.834E-03,   64.3381E-03,       2.39661,0.0112379,0.00235374,6.39693e-05
29156,28.0,-46.0,0.00193754,  -817.636E-03,   64.3341E-03,       2.59143,0.00844117,0.00180935,0.000141688
29157,27.0,-46.0,0.00208773,  -797.977E-03,   64.3311E-03,       2.78857,0.0055968,0.0012768,0.000213825
29162,26.0,-46.0,0.00223928,  -778.005E-03,   64.3292E-03,       2.98726,0.0027112,0.000748604,0.00027494
29165,25.0,-46.0,0.00239158,  -757.875E-03,   64.3286E-03,       3.18672,-0.000208256,0.000216682,0.000320466
29166,24.0,-46.0,0.00254401,  -737.745E-03,   64.3293E-03,       3.38618,-0.00315306,-0.000326767,0.000347104
29171,23.0,-46.0,0.00269597,  -717.773E-03,   64.3313E-03,       3.58487,-0.00611351,-0.000888582,0.000353181
29172,22.0,-46.0,0.00284683,  -698.113E-03,   64.3343E-03,       3.78201,-0.00907878,-0.00147397,0.000338748
29177,21.0,-46.0,0.00299601,  -678.915E-03,   64.3382E-03,       3.97683,-0.012037,-0.00208611,0.000305529
29180,20.0,-46.0,0.00314288,  -660.322E-03,   64.3426E-03,       4.16859,-0.0149753,-0.00272585,0.000256665
29181,19.0,-46.0,0.00328688,  -642.468E-03,   64.3473E-03,       4.35652,-0.0178801,-0.00339171,0.000196331
29186,18.0,-46.0,0.00342741,  -625.474E-03,   64.3518E-03,       4.53989,-0.0207371,-0.00408001,0.000129269
29187,17.0,-46.0,0.00356391,  -609.450E-03,   64.3560E-03,       4.71799,-0.0235319,-0.00478518,6.03062e-05
29192,16.0,-46.0,0.00369584,  -594.488E-03,   64.3595E-03,       4.89011,-0.0262494,-0.00550024,-6.08299e-06
29195,15.0,-46.0,0.00382266,  -580.666E-03,   64.3623E-03,       5.05558,-0.028875,-0.00621724,-6.61268e-05
29196,14.0,-46.0,0.00394387,  -568.044E-03,   64.3642E-03,       5.21374,-0.0313943,-0.00692779,-0.000116989
29201,13.0,-46.0,0.00405897,  -556.661E-03,   64.3653E-03,       5.36395,-0.0337936,-0.00762347,-0.000156873
29202,12.0,-46.0,0.00416751,  -546.539E-03,   64.3656E-03,       5.50562,-0.0360602,-0.00829626,-0.000185015
29207,11.0,-46.0,0.00426906,  -537.678E-03,   64.3651E-03,       5.63818,-0.0381826,-0.00893875,-0.000201563
29210,10.0,-46.0,0.00436319,  -530.060E-03,   64.3642E-03,       5.76110,-0.0401503,-0.00954432,-0.000207404
29211,9.0,-46.0,0.00444954,  -523.647E-03,   64.3628E-03,       5.87387,-0.0419545,-0.0101072,-0.000203939
29216,8.0,-46.0,0.00452776,  -518.380E-03,   64.3612E-03,       5.97605,-0.0435874,-0.0106224,-0.000192856
29217,7.0,-46.0,0.00459753,  -514.184E-03,   64.3595E-03,       6.06721,-0.0450423,-0.0110859,-0.000175923
29222,6.0,-46.0,0.00465857,  -510.965E-03,   64.3578E-03,       6.14699,-0.0463137,-0.011494,-0.000154811
29225,5.0,-46.0,0.00471065,  -508.615E-03,   64.3562E-03,       6.21506,-0.047397,-0.0118439,-0.000130965
29226,4.0,-46.0,0.00475354,  -507.012E-03,   64.3548E-03,       6.27113,-0.0482884,-0.0121333,-0.000105534
29231,3.0,-46.0,0.00478708,  -506.020E-03,   64.3537E-03,       6.31499,-0.0489848,-0.0123603,-7.93386e-05
29232,2.0,-46.0,0.00481114,  -505.497E-03,   64.3529E-03,       6.34644,-0.0494839,-0.0125235,-5.28861e-05
29237,1.0,-46.0,0.00482561,  -505.289E-03,   64.3524E-03,       6.36537,-0.049784,-0.0126218,-2.64214e-05
29240,4.288e-29,-46.0,0.00483044,  -505.241E-03,   64.3523E-03,       6.37168,-0.0498842,-0.0126546,0.0
29241,-1.0,-46.0,0.00482561,  -505.193E-03,   64.3524E-03,       6.36537,-0.049784,-0.0126218,2.64214e-05
29246,-2.0,-46.0,0.00481114,  -504.985E-03,   64.3529E-03,       6.34644,-0.0494839,-0.0125235,5.28861e-05
29247,-3.0,-46.0,0.00478708,  -504.461E-03,   64.3537E-03,       6.31499,-0.0489848,-0.0123603,7.93386e-05
29252,-4.0,-46.0,0.00475354,  -503.470E-03,   64.3548E-03,       6.27113,-0.0482884,-0.0121333,0.000105534
29255,-5.0,-46.0,0.00471065,  -501.867E-03,   64.3562E-03,       6.21506,-0.047397,-0.0118439,0.000130965
29256,-6.0,-46.0,0.00465857,  -499.517E-03,   64.3578E-03,       6.14699,-0.0463137,-0.011494,0.000154811
29261,-7.0,-46.0,0.00459753,  -496.298E-03,   64.3595E-03,       6.06721,-0.0450423,-0.0110859,0.000175923
29262,-8.0,-46.0,0.00452776,  -492.102E-03,   64.3612E-03,       5.97605,-0.0435874,-0.0106224,0.000192856
29267,-9.0,-46.0,0.00444954,  -486.835E-03,   64.3628E-03,       5.87387,-0.0419545,-0.0101072,0.000203939
29270,-10.0,-46.0,0.00436319,  -480.422E-03,   64.3642E-03,       5.76110,-0.0401503,-0.00954432,0.000207404
29271,-11.0,-46.0,0.00426906,  -472.804E-03,   64.3651E-03,       5.63818,-0.0381826,-0.00893875,0.000201563
29276,-12.0,-46.0,0.00416751,  -463.943E-03,   64.3656E-03,       5.50562,-0.0360602,-0.00829626,0.000185015
29277,-13.0,-46.0,0.00405897,  -453.821E-03,   64.3653E-03,       5.36395,-0.0337936,-0.00762347,0.000156873
29282,-14.0,-46.0,0.00394387,  -442.438E-03,   64.3642E-03,       5.21374,-0.0313943,-0.00692779,0.000116989
29285,-15.0,-46.0,0.00382266,  -429.816E-03,   64.3623E-03,       5.05558,-0.028875,-0.00621724,6.61268e-05
29286,-16.0,-46.0,0.00369584,  -415.994E-03,   64.3595E-03,       4.89011,-0.0262494,-0.00550024,6.08299e-06
29291,-17.0,-46.0,0.00356391,  -401.032E-03,   64.3560E-03,       4.71799,-0.0235319,-0.00478518,-6.03062e-05
29292,-18.0,-46.0,0.00342741,  -385.008E-03,   64.3518E-03,       4.53989,-0.0207371,-0.00408001,-0.000129269
29297,-19.0,-46.0,0.00328688,  -368.014E-03,   64.3473E-03,       4.35652,-0.0178801,-0.00339171,-0.000196331
29300,-20.0,-46.0,0.00314288,  -350.160E-03,   64.3426E-03,       4.16859,-0.0149753,-0.00272585,-0.000256665
29301,-21.0,-46.0,0.00299601,  -331.567E-03,   64.3382E-03,       3.97683,-0.012037,-0.00208611,-0.000305529
29306,-22.0,-46.0,0.00284683,  -312.369E-03,   64.3343E-03,       3.78201,-0.00907878,-0.00147397,-0.000338748
29307,-23.0,-46.0,0.00269597,  -292.709E-03,   64.3313E-03,       3.58487,-0.00611351,-0.000888582,-0.000353181
29312,-24.0,-46.0,0.00254401,  -272.737E-03,   64.3293E-03,       3.38618,-0.00315306,-0.000326767,-0.000347104
29315,-25.0,-46.0,0.00239158,  -252.607E-03,   64.3286E-03,       3.18672,-0.000208256,0.000216682,-0.000320466
29316,-26.0,-46.0,0.00223928,  -232.477E-03,   64.3292E-03,       2.98726,0.0027112,0.000748604,-0.00027494
29321,-27.0,-46.0,0.00208773,  -212.505E-03,   64.3311E-03,       2.78857,0.0055968,0.0012768,-0.000213825
29322,-28.0,-46.0,0.00193754,  -192.845E-03,   64.3341E-03,       2.59143,0.00844117,0.00180935,-0.000141688
29327,-29.0,-46.0,0.0017893,  -173.648E-03,   64.3381E-03,       2.39661,0.0112379,0.00235374,-6.39693e-05
29330,-30.0,-46.0,0.00164361,  -155.056E-03,   64.3426E-03,       2.20486,0.0139811,0.00291622,1.36377e-05
29331,-31.0,-46.0,0.00150106,  -137.202E-03,   64.3475E-03,       2.01693,0.0166654,0.00350092,8.56061e-05
29336,-32.0,-46.0,0.00136222,  -120.209E-03,   64.3524E-03,       1.83356,0.019285,0.00410963,0.000147231
29337,-33.0,-46.0,0.00122764,  -104.186E-03,   64.3571E-03,       1.65546,0.0218339,0.00474113,0.00019476
29342,-34.0,-46.0,0.00109786,  -89.2250E-03,   64.3613E-03,       1.48334,0.0243049,0.00539164,0.000225943
29345,-35.0,-46.0,0.0009733910000000001,  -75.4043E-03,   64.3649E-03,       1.31788,0.0266903,0.00605448,0.000239715
29346,-36.0,-46.0,0.00085473,  -62.7829E-03,   64.3679E-03,       1.15973,0.0289813,0.00672113,0.000236692
29351,-37.0,-46.0,0.0007423410000000001,  -51.4014E-03,   64.3702E-03,       1.00952,0.0311685,0.00738134,0.000218497
29352,-38.0,-46.0,0.000636663,  -41.2808E-03,   64.3718E-03,   867.860E-03,0.0332425,0.00802461,0.000188302
29357,-39.0,-46.0,0.000538101,  -32.4222E-03,   64.3728E-03,   735.310E-03,0.0351936,0.00864101,0.000150232
29360,-40.0,-46.0,0.00044702800000000003,  -24.8068E-03,   64.3731E-03,   612.405E-03,0.0370131,0.00922293,0.000109506
29361,-41.0,-46.0,0.00036377800000000004,  -18.3959E-03,   64.3727E-03,   499.641E-03,0.0386938,0.00976729,7.30055e-05
29366,-42.0,-46.0,0.000288646,  -13.1312E-03,   64.3714E-03,   397.466E-03,0.0402296,0.0102783,4.65503e-05
29367,-43.0,-46.0,0.00022187900000000002,  -8.93657E-03,   64.3691E-03,   306.287E-03,0.04162,0.0107708,3.90274e-05
29372,-44.0,-46.0,0.000163679,  -5.71819E-03,   64.3653E-03,   226.458E-03,0.0428611,0.0112777,4.94679e-05
29375,-45.0,-46.0,0.000114191,  -3.36704E-03,   64.3601E-03,   158.278E-03,0.043976,0.0118452,7.55162e-05
29376,-46.0,-46.0,7.35111e-05,  -1.76062E-03,   64.3534E-03,   101.996E-03,0.0449596,0.0125532,8.44639e-05
29381,-47.0,-46.0,4.16681e-05,  -764.938E-06,   64.3454E-03,   57.7918E-03,0.0459591,0.0134432,-2.47258e-05
29382,-48.0,-46.0,1.87063e-05,  -239.088E-06,   64.3382E-03,   25.8854E-03,0.0471441,0.0143642,-0.000216892
29387,-49.0,-46.0,4.72608e-06,  -36.2736E-06,   64.3333E-03,   6.51278E-03,0.0485064,0.015145,-0.000259107
29390,-50.0,-46.0,0.0,  -40.3308E-42,   64.3317E-03,            0.,0.0492331,0.0154912,-0.000209194
29391,50.0,-47.0,0.0,      -1.01048,   64.3204E-03,           -0.,0.0499251,0.0154704,0.00010179
29396,49.0,-47.0,4.573219999999999e-06,      -1.01045,   64.3231E-03,   6.60115E-03,0.0486175,0.0147079,6.0162e-05
29397,48.0,-47.0,1.81081e-05,      -1.01025,   64.3306E-03,   26.0756E-03,0.0464586,0.0130203,-0.000197468
29402,47.0,-47.0,4.0423299999999996e-05,      -1.00972,   64.3406E-03,   57.9910E-03,0.0452329,0.0113735,-0.000410001
29405,46.0,-47.0,7.15451e-05,      -1.00873,   64.3496E-03,   102.070E-03,0.0443774,0.0102051,-0.000318936
29406,45.0,-47.0,0.000111598,      -1.00713,   64.3566E-03,   158.239E-03,0.0433886,0.00943413,-0.000190059
29411,44.0,-47.0,0.000160592,      -1.00478,   64.3617E-03,   226.322E-03,0.0423035,0.00885608,-0.00011785
29412,43.0,-47.0,0.000218455,      -1.00157,   64.3650E-03,   306.068E-03,0.0410822,0.00837685,-8.57209e-05
29417,42.0,-47.0,0.00028505,  -997.385E-03,   64.3672E-03,   397.178E-03,0.0397267,0.00793195,-9.59311e-05
29420,41.0,-47.0,0.000360174,  -992.128E-03,   64.3683E-03,   499.286E-03,0.038234,0.00748736,-0.000127873
29421,40.0,-47.0,0.000443575,  -985.726E-03,   64.3688E-03,   611.987E-03,0.0366055,0.00702797,-0.000171958
29426,39.0,-47.0,0.000534952,  -978.121E-03,   64.3686E-03,   734.825E-03,0.0348452,0.00654844,-0.00021657
29427,38.0,-47.0,0.000633962,  -969.275E-03,   64.3679E-03,   867.307E-03,0.0329583,0.00605067,-0.000253991
29432,37.0,-47.0,0.0007402260000000001,  -959.167E-03,   64.3665E-03,       1.00890,0.0309513,0.00554007,-0.00027805
29435,36.0,-47.0,0.000853328,  -947.798E-03,   64.3645E-03,       1.15905,0.0288313,0.00502358,-0.000283949
29436,35.0,-47.0,0.000972821,  -935.189E-03,   64.3618E-03,       1.31714,0.0266055,0.00450896,-0.000268779
29441,34.0,-47.0,0.00109823,  -921.378E-03,   64.3584E-03,       1.48257,0.024281,0.0040029,-0.00023068
29442,33.0,-47.0,0.00122906,  -906.424E-03,   64.3543E-03,       1.65467,0.0218643,0.00351135,-0.000169784
29447,32.0,-47.0,0.00136477,  -890.403E-03,   64.3497E-03,       1.83278,0.0193619,0.00303806,-8.76193e-05
29450,31.0,-47.0,0.00150483,  -873.407E-03,   64.3448E-03,       2.01618,0.0167797,0.00258518,1.22924e-05
29451,30.0,-47.0,0.00164868,  -855.545E-03,   64.3398E-03,       2.20418,0.0141239,0.00215242,0.00012497
29456,29.0,-47.0,0.00179572,  -836.938E-03,   64.3351E-03,       2.39602,0.0114009,0.0017378,0.000243943
29457,28.0,-47.0,0.00194537,  -817.720E-03,   64.3311E-03,       2.59097,0.00861782,0.00133742,0.000361939
29462,27.0,-47.0,0.00209703,  -798.034E-03,   64.3279E-03,       2.78825,0.00578295,0.000946272,0.000471338
29465,26.0,-47.0,0.00225008,  -778.033E-03,   64.3259E-03,       2.98709,0.00290576,0.000558435,0.000564962
29466,25.0,-47.0,0.00240391,  -757.873E-03,   64.3253E-03,       3.18672,-3.12249e-06,0.000167825,0.000636688
29471,24.0,-47.0,0.0025579,  -737.712E-03,   64.3260E-03,       3.38635,-0.00293201,-0.000231435,0.000682071
29472,23.0,-47.0,0.00271142,  -717.711E-03,   64.3281E-03,       3.58519,-0.00586856,-0.00064446,0.000698727
29477,22.0,-47.0,0.00286385,  -698.025E-03,   64.3313E-03,       3.78247,-0.00880006,-0.0010753,0.000686519
29480,21.0,-47.0,0.00301459,  -678.807E-03,   64.3353E-03,       3.97742,-0.0117138,-0.00152661,0.000647481
29481,20.0,-47.0,0.00316302,  -660.199E-03,   64.3399E-03,       4.16926,-0.0145973,-0.00199956,0.000585523
29486,19.0,-47.0,0.00330855,  -642.336E-03,   64.3446E-03,       4.35726,-0.0174383,-0.00249374,0.000505954
29487,18.0,-47.0,0.00345058,  -625.340E-03,   64.3492E-03,       4.54066,-0.020225,-0.00300722,0.000414901
29492,17.0,-47.0,0.00358856,  -609.319E-03,   64.3532E-03,       4.71876,-0.0229455,-0.00353674,0.000318697
29495,16.0,-47.0,0.00372191,  -594.365E-03,   64.3566E-03,       4.89086,-0.0255883,-0.0040779,0.000223319
29496,15.0,-47.0,0.00385011,  -580.554E-03,   64.3591E-03,       5.05629,-0.0281418,-0.00462541,0.000133925
29501,14.0,-47.0,0.00397264,  -567.946E-03,   64.3606E-03,       5.21438,-0.0305944,-0.00517341,5.45382e-05
29502,13.0,-47.0,0.00408901,  -556.578E-03,   64.3612E-03,       5.36451,-0.0329347,-0.00571572,-1.2119e-05
