ODB Name,Step,Frame,Part Instance Name,    Node Label,X,Y,Z,Section Name,Material Name,Section Point,          U-U1,          U-U2,         S-S11,         S-S22,         S-S12
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6656,       1.78945,       6.81714,            0.,NA,NA,"",   49.7565E-03,  -121.654E-03,       2.01087,  -4.50744E-03,   274.249E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6657,       2.68503,       5.72838,            0.,NA,NA,"",   103.925E-03,  -83.4423E-03,       2.02352,  -438.765E-03,  -169.678E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6658,       1.70356,       6.58798,            0.,NA,NA,"",   50.8544E-03,  -121.819E-03,       2.13715,   3.14575E-03,   257.919E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6659,       1.95662,       8.34229,            0.,NA,NA,"",   35.4221E-03,  -128.548E-03,       1.35819,   19.3302E-03,   264.747E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6660,       2.12334,       8.42927,            0.,NA,NA,"",   37.6475E-03,  -125.520E-03,       1.33595,   1.34285E-03,   258.034E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6661,       2.56576,       5.90510,            0.,NA,NA,"",   94.6372E-03,  -89.3022E-03,       2.06945,  -394.934E-03,  -85.8951E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6662,       8.62081,       2.32039,            0.,NA,NA,"",   304.814E-03,   16.8861E-03,   977.919E-03,   704.809E-03,  -193.669E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6663,       2.68492,       8.64486,            0.,NA,NA,"",   45.3682E-03,  -114.275E-03,       1.29153,  -37.8342E-03,   220.169E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6664,       8.64065,       4.80602,            0.,NA,NA,"",   249.491E-03,   25.3921E-03,       1.04195,   377.960E-03,  -231.556E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6665,       5.21160,       8.66330,            0.,NA,NA,"",   92.8481E-03,  -55.7955E-03,       1.28190,  -56.3190E-03,  -6.44604E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6666,       7.71291,       8.60700,            0.,NA,NA,"",   137.122E-03,  -3.22087E-03,       1.11512,   16.2974E-03,  -72.0954E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6667,       8.29993,       7.14840,            0.,NA,NA,"",   182.460E-03,   15.0895E-03,       1.08390,   103.550E-03,  -146.885E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6668,       8.19119,       3.37152,            0.,NA,NA,"",   279.061E-03,   16.5900E-03,   995.246E-03,   472.407E-03,  -289.254E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6669,       8.19146,       5.89507,            0.,NA,NA,"",   214.205E-03,   16.5325E-03,       1.08239,   190.756E-03,  -235.473E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6670,       6.59765,       8.29661,            0.,NA,NA,"",   126.173E-03,  -24.4956E-03,       1.20464,  -24.2728E-03,  -97.0636E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6671,       4.06066,       8.28414,            0.,NA,NA,"",   78.7313E-03,  -79.1144E-03,       1.37775,  -112.267E-03,   86.5726E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6672,       8.58114,       5.31584,            0.,NA,NA,"",   235.249E-03,   24.4005E-03,       1.05325,   302.536E-03,  -222.738E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6673,       7.28309,       8.65321,            0.,NA,NA,"",   129.164E-03,  -12.3945E-03,       1.14469,   3.42847E-03,  -75.1031E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6674,       4.70387,       8.65249,            0.,NA,NA,"",   83.5981E-03,  -66.9980E-03,       1.30474,  -67.9940E-03,   33.8474E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6675,       8.58707,       2.83561,            0.,NA,NA,"",   295.029E-03,   19.2463E-03,   989.850E-03,   633.756E-03,  -224.144E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6676,       2.24365,       8.62037,            0.,NA,NA,"",   37.5614E-03,  -124.026E-03,       1.27322,  -6.79683E-03,   241.986E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6677,       3.17457,       8.78393,            0.,NA,NA,"",   52.2176E-03,  -103.684E-03,       1.27866,  -49.4591E-03,   176.004E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6678,       8.80422,       1.81696,            0.,NA,NA,"",   314.417E-03,   15.1785E-03,   977.807E-03,   811.689E-03,  -145.031E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6679,       5.64446,       8.80173,            0.,NA,NA,"",   97.6553E-03,  -47.3211E-03,       1.25166,  -37.8019E-03,  -26.7438E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6680,       8.80133,       6.84981,            0.,NA,NA,"",   197.531E-03,   26.4562E-03,       1.05318,   156.455E-03,  -125.927E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6681,       8.85066,       4.37060,            0.,NA,NA,"",   263.321E-03,   28.4025E-03,       1.02998,   477.358E-03,  -209.732E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6682,       2.37349,       5.98428,            0.,NA,NA,"",   86.1757E-03,  -95.7579E-03,       2.13718,  -345.980E-03,  -24.8989E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6683,       1.90930,       8.25949,            0.,NA,NA,"",   35.3837E-03,  -129.061E-03,       1.38679,   26.7467E-03,   270.229E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6684,       6.10039,       1.92983,            0.,NA,NA,"",   285.140E-03,  -281.021E-06,   689.099E-03,   132.615E-03,  -343.047E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6685,       2.82481,       5.51573,            0.,NA,NA,"",   115.435E-03,  -76.5211E-03,       1.93853,  -477.373E-03,  -266.317E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6686,       2.89440,       5.04954,            0.,NA,NA,"",   135.232E-03,  -67.5755E-03,       1.77247,  -510.730E-03,  -432.093E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6687,       8.45066,       2.87959,            0.,NA,NA,"",   292.597E-03,   17.9252E-03,   985.146E-03,   593.213E-03,  -242.054E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6688,       8.45045,       5.35830,            0.,NA,NA,"",   232.325E-03,   22.0069E-03,       1.05939,   279.933E-03,  -236.148E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6689,       7.10137,       8.42943,            0.,NA,NA,"",   131.490E-03,  -14.9761E-03,       1.16264,  -1.99683E-03,  -91.7095E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6690,       4.62793,       8.49123,            0.,NA,NA,"",   85.5890E-03,  -67.5960E-03,       1.32445,  -83.5111E-03,   35.0256E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6691,       1.93354,       6.19354,            0.,NA,NA,"",   66.2294E-03,  -111.128E-03,       2.25036,  -167.457E-03,   131.912E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6692,       2.04291,       7.88174,            0.,NA,NA,"",   42.3815E-03,  -123.848E-03,       1.53984,  -2.94264E-03,   283.141E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6693,       8.25035,       6.27769,            0.,NA,NA,"",   204.754E-03,   16.7285E-03,       1.08385,   163.897E-03,  -207.796E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6694,       3.63483,       8.22063,            0.,NA,NA,"",   71.2957E-03,  -88.6832E-03,       1.40821,  -117.834E-03,   133.625E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6695,       8.20955,       3.82976,            0.,NA,NA,"",   268.563E-03,   17.6997E-03,       1.01620,   422.242E-03,  -295.198E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6696,       3.67580,       3.79327,            0.,NA,NA,"",   204.162E-03,  -34.6781E-03,       1.00686,  -450.471E-03,  -606.087E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6697,       1.89445,       7.36388,            0.,NA,NA,"",   45.1024E-03,  -123.544E-03,       1.75681,   8.10872E-03,   292.859E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6698,       3.67944,       3.60129,            0.,NA,NA,"",   211.723E-03,  -32.5481E-03,   910.464E-03,  -446.424E-03,  -599.773E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6699,       8.28376,       7.04232,            0.,NA,NA,"",   184.981E-03,   15.1174E-03,       1.08498,   109.856E-03,  -155.470E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6700,       6.02152,       1.96009,            0.,NA,NA,"",   283.865E-03,  -716.095E-06,   681.154E-03,   113.170E-03,  -351.165E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6701,       2.01372,       6.17933,            0.,NA,NA,"",   69.2227E-03,  -108.654E-03,       2.22760,  -200.379E-03,   112.474E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6702,       1.94320,       6.28498,            0.,NA,NA,"",   64.4360E-03,  -111.967E-03,       2.21598,  -153.548E-03,   156.033E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6703,       8.05384,       8.79757,            0.,NA,NA,"",   137.939E-03,   3.11412E-03,       1.08893,   19.6809E-03,  -50.8548E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6704,       8.14112,       7.26240,            0.,NA,NA,"",   177.125E-03,   11.4469E-03,       1.09544,   86.2664E-03,  -149.697E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6705,       6.11976,       2.00108,            0.,NA,NA,"",   284.038E-03,  -263.938E-06,   701.019E-03,   131.975E-03,  -351.217E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6706,       8.79160,       4.49311,            0.,NA,NA,"",   259.489E-03,   27.6310E-03,       1.03321,   447.730E-03,  -216.368E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6707,       5.53724,       8.86807,            0.,NA,NA,"",   94.2509E-03,  -50.0269E-03,       1.25414,  -36.2912E-03,  -17.1694E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6708,       8.84061,       1.91235,            0.,NA,NA,"",   313.484E-03,   16.1824E-03,   982.143E-03,   813.055E-03,  -147.511E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6709,       3.04751,       8.81796,            0.,NA,NA,"",   49.3203E-03,  -106.898E-03,       1.26381,  -42.7329E-03,   184.427E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6710,       2.81506,       5.10140,            0.,NA,NA,"",   130.927E-03,  -70.3414E-03,       1.82076,  -506.211E-03,  -413.135E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6711,       3.05516,       4.47634,            0.,NA,NA,"",   163.680E-03,  -55.4030E-03,       1.42892,  -512.632E-03,  -572.554E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6712,       2.95400,       5.12973,            0.,NA,NA,"",   133.661E-03,  -67.3508E-03,       1.78173,  -508.958E-03,  -408.737E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6713,       6.53225,       8.21394,            0.,NA,NA,"",   127.023E-03,  -25.3410E-03,       1.21243,  -29.1937E-03,  -102.038E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6714,       8.12159,       3.46719,            0.,NA,NA,"",   276.034E-03,   15.9831E-03,   998.446E-03,   444.646E-03,  -299.540E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6715,       8.26441,       3.91665,            0.,NA,NA,"",   267.150E-03,   18.5672E-03,       1.01994,   422.293E-03,  -289.486E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6716,       8.26851,       6.39446,            0.,NA,NA,"",   201.891E-03,   16.7739E-03,       1.08349,   156.284E-03,  -198.552E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6717,       6.05748,       8.16266,            0.,NA,NA,"",   119.850E-03,  -34.6744E-03,       1.25228,  -54.2050E-03,  -90.5997E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6718,       3.20801,       8.89059,            0.,NA,NA,"",   50.9969E-03,  -103.562E-03,       1.25542,  -41.9627E-03,   168.087E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6719,       8.90586,       4.26687,            0.,NA,NA,"",   266.592E-03,   29.1033E-03,       1.02769,   503.225E-03,  -202.677E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6720,       8.90590,       1.78403,            0.,NA,NA,"",   315.922E-03,   15.7549E-03,   983.892E-03,   846.854E-03,  -133.345E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6721,       5.70251,       8.89314,            0.,NA,NA,"",   96.6547E-03,  -46.6348E-03,       1.24465,  -31.8317E-03,  -24.5827E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6722,       8.89638,       6.77215,            0.,NA,NA,"",   200.903E-03,   28.6980E-03,       1.04792,   169.024E-03,  -120.550E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6723,       8.10594,       3.83838,            0.,NA,NA,"",   267.043E-03,   16.3678E-03,       1.01577,   400.183E-03,  -306.827E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6724,       3.65656,       8.11533,            0.,NA,NA,"",   73.7446E-03,  -87.3197E-03,       1.42915,  -130.470E-03,   127.251E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6725,       8.11371,       6.28297,            0.,NA,NA,"",   202.599E-03,   14.1315E-03,       1.09290,   149.225E-03,  -218.217E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6726,       6.09472,       8.07871,            0.,NA,NA,"",   122.530E-03,  -33.3793E-03,       1.25314,  -56.0632E-03,  -98.7436E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6727,       3.27646,       8.37099,            0.,NA,NA,"",   61.2663E-03,  -98.4196E-03,       1.38088,  -90.8986E-03,   177.045E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6728,       8.31603,       4.30073,            0.,NA,NA,"",   258.248E-03,   19.7564E-03,       1.03474,   384.668E-03,  -281.646E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6729,       8.31458,       6.77278,            0.,NA,NA,"",   192.516E-03,   16.5978E-03,       1.08278,   130.271E-03,  -170.987E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6730,       5.69998,       8.38129,            0.,NA,NA,"",   108.218E-03,  -43.4905E-03,       1.26940,  -59.3851E-03,  -55.9392E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6731,       3.14921,       8.40525,            0.,NA,NA,"",   58.1334E-03,  -101.716E-03,       1.37446,  -82.4909E-03,   190.718E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6732,       8.42594,       4.38525,            0.,NA,NA,"",   257.530E-03,   21.4999E-03,       1.03583,   395.750E-03,  -267.130E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6733,       8.41260,       6.96126,            0.,NA,NA,"",   189.005E-03,   18.0052E-03,       1.07658,   123.720E-03,  -151.689E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6734,       5.56656,       8.44093,            0.,NA,NA,"",   104.397E-03,  -46.6978E-03,       1.27572,  -60.9617E-03,  -43.0081E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6735,       7.77380,       7.94757,            0.,NA,NA,"",   154.073E-03,   1.12084E-03,       1.11911,   35.4392E-03,  -116.328E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6736,       8.01919,       7.79325,            0.,NA,NA,"",   161.740E-03,   6.84005E-03,       1.10257,   53.2229E-03,  -118.583E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6737,       6.65172,       2.20671,            0.,NA,NA,"",   285.526E-03,   2.46745E-03,   793.510E-03,   235.849E-03,  -345.350E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6738,       3.60431,       3.91897,            0.,NA,NA,"",   197.974E-03,  -37.3271E-03,       1.07206,  -460.846E-03,  -604.581E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6739,       2.89045,       4.23206,            0.,NA,NA,"",   171.202E-03,  -55.9145E-03,       1.28711,  -507.070E-03,  -603.417E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6740,       8.12788,       2.16277,            0.,NA,NA,"",   302.041E-03,   11.8921E-03,   936.722E-03,   586.951E-03,  -231.344E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6741,       7.90624,       8.17766,            0.,NA,NA,"",   150.473E-03,   2.82001E-03,       1.10708,   34.1312E-03,  -95.8245E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6742,       2.09925,       6.16960,            0.,NA,NA,"",   72.2536E-03,  -106.083E-03,       2.20306,  -232.207E-03,   93.1525E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6743,       4.63736,       2.16019,            0.,NA,NA,"",   267.726E-03,  -9.73283E-03,   503.857E-03,  -222.064E-03,  -431.925E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6744,       7.59197,       1.98496,            0.,NA,NA,"",   299.126E-03,   7.61941E-03,   877.834E-03,   467.323E-03,  -257.216E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6745,       7.93861,       8.64238,            0.,NA,NA,"",   139.809E-03,   1.37372E-03,       1.09913,   21.4816E-03,  -64.2003E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6746,       2.55498,       5.78012,            0.,NA,NA,"",   98.2011E-03,  -87.7204E-03,       2.07673,  -414.672E-03,  -131.395E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6747,       2.16857,       8.11062,            0.,NA,NA,"",   42.3518E-03,  -122.566E-03,       1.45662,  -13.8547E-03,   272.126E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6748,       5.35846,       2.18280,            0.,NA,NA,"",   273.402E-03,  -4.90347E-03,   620.725E-03,  -49.4034E-03,  -414.729E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6749,       5.07286,       2.25407,            0.,NA,NA,"",   269.241E-03,  -7.03157E-03,   593.374E-03,  -119.061E-03,  -436.391E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6750,       7.06197,       2.18099,            0.,NA,NA,"",   290.268E-03,   4.83612E-03,   836.236E-03,   328.814E-03,  -315.038E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6751,       6.79967,       2.24775,            0.,NA,NA,"",   286.292E-03,   3.32382E-03,   815.016E-03,   265.653E-03,  -339.713E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6752,       4.01860,       2.07955,            0.,NA,NA,"",   265.067E-03,  -14.6557E-03,   370.704E-03,  -395.660E-03,  -406.894E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6753,       4.13911,       2.40828,            0.,NA,NA,"",   257.224E-03,  -15.8106E-03,   486.229E-03,  -354.353E-03,  -468.913E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6754,       8.17518,       3.61446,            0.,NA,NA,"",   273.266E-03,   16.9049E-03,       1.00613,   439.248E-03,  -297.123E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6755,       3.89295,       8.23674,            0.,NA,NA,"",   76.2816E-03,  -82.6840E-03,       1.39443,  -118.536E-03,   103.544E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6756,       6.33863,       8.30954,            0.,NA,NA,"",   121.358E-03,  -29.8396E-03,       1.22442,  -35.4709E-03,  -89.1159E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6757,       8.22243,       6.02478,            0.,NA,NA,"",   211.153E-03,   16.8158E-03,       1.08238,   182.913E-03,  -225.520E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6758,       1.80046,       7.34407,            0.,NA,NA,"",   42.9638E-03,  -125.590E-03,       1.76863,   34.6542E-03,   297.392E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6759,       2.85455,       5.63763,            0.,NA,NA,"",   112.094E-03,  -77.6392E-03,       1.94680,  -465.488E-03,  -225.011E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          6760,       2.14674,       8.32051,            0.,NA,NA,"",   39.3846E-03,  -124.371E-03,       1.37900,  -3.72278E-03,   263.900E-03
